,"M DE FOSILES, ROCAS Y MINERALES ",,,,,,,,,,,,,,,,,,,,,
,INVENTARIO DEL PATRIMONIO MINERALOGICO PT. 2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,CLAVE,NOMBRE,PROCEDENCIA,DESCRIPCION,UBICACIÓN,,IMAGEN,FECHA,OBSERVACION ,LUMINISCENCIA ,Tamaño,,,,,,,,,,,
,,,,,No. De caja ,No. De caja mediana ,,,,,Talla ,Medidas (cm),tipo,estatus,,,,,,,,
,1694,Kottigita ,"Mina La Ojuela, Mapimi, Durango, México ","Microcristales de color verde pardo, translucido y brillo vitreo. Recubierto por patina de oxidos y en una matriz de limonitas y hematitas. ",41-58,,,31/03/2025,G,,M,11,,,,,,,,,,
,1695,Cuarzo y calcita ,,"Drusa de cristales prismaticos de color gris, translucido y brillo vitreo. Con patina de sulfuros. Con agregado de cristales prismaticos de color rosado a blanco. ",41-58,,,31/03/2025,G,Naranja ,M,12,,,,,,,,,,
,1696,"Cuarzo, calcopirita y malaquita ",,"Cristales prismaticos de color gris, translucido y brillo vitreo. Con agregado de un cristal masivo de calcopirita color amarillo, opaco y brillo metalico. Ademas presenta pseudomorfismo de malaquita color verde, opaco y brillo mate. ",41-58,,,31/03/2025,G,,M,13,,,,,,,,,,
,1697,Goethita iridiscente ,"Mina La Ojuela, Mapimi, Durango, México ","costras con cristales botroidales color negro con iridiscencia, opaco y brillo metalico. ",41-58,,,31/03/2025,G,,C,14,,,,,,,,,,
,1698,Goethita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales pseudomorfos de color pardo, opaco y brillo mate. Esta en una base de acrilico. ",41-58,,,31/03/2025,H,,B,15,,,,,,,,,,
,1699,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales reniformes de color verde amarillento, translucidos y brillo adamantino. Sobre una matriz de hematitas color pardas, opacas y brillo mate. ",41-58,,,31/03/2025,H,Verde ,B,16,,,,,,,,,,
,1700,Fluorita ,,"Cristales prismaticos de forma octaedral,  de color verde, translucido y brillo vitreo. Sobre una matriz de cuarzo blanco, translucido y brillo vitreo. ",41-58,,,31/03/2025,H,Azul ,M,17,,,,,,,,,,
,1701,Goethita iridiscente ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales de color pardo con iridiscencia, opaco y brillo metalico. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,M,,C,18,,,,,,,,,,
,1702,Mimetita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales de color verde, translucido y brillo graso. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,M,Verde ,M,19,,,,,,,,,,
,1703,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales reniformes de color verde, translucido y brillo vitreo. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,M,Azulada ,M,20,,,,,,,,,,
,1704,Cuarzo y arsenopirita ,"Mina La Cobriza, La Paz, San Luis Potosi, México ","Cristales columnares, color gris acero, opaco y brillo metalico. Con agregado de cristales de cuarzo, color blanco, translucido y brillo vitreo. ",41-58,,,31/03/2025,,,M,21,,,,,,,,,,
,1705,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales reniformes de color verde manzana, translucido y brillo vitreo. Sobre una matriz de pirolusita y limonitas. ",41-58,,,31/03/2025,,Verde ,M,22,,,,,,,,,,
,1706,Auricalcita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales recubiertos por calcita incolora, transparente y brillo vitreo. Con agregado de cristales tabulares blancos. En una matriz de limonitas y hematitas. ",41-58,,,31/03/2025,M,,M,23,,,,,,,,,,
,1707,Barita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares radiados color crema, translucido y brillo nacarado. Con incrustaciones de cristales blancos. ",41-58,,,31/03/2025,M,,M,24,,,,,,,,,,
,1708,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares color amarillo, translucido y brillo adamantino. Con agregado de mimetita prismatica color amarillo, translucido y brillo graso. ",41-58,,,31/03/2025,,,M,25,,,,,,,,,,
,1709,Estalactita de hematita,"Mina La Ojuela, Mapimi, Durango, México ","Cristal pseudomorfo de color pardo rojizo de goethita , opaca y brillo mate. ",41-58,,,31/03/2025,M,,G,26,,,,,,,,,,
,1710,"Malaquita, rosasita y calcita ","Mina La Ojuela, Mapimi, Durango, México ","Cristales globulares de color azul verdoso, translucido y brillo vitreo. Recubiertos por malaquita y calcita blanca. Y estan sobre un agregado de goethita, malaquita y calcita. En matriz de limonitas ",41-58,,,31/03/2025,M,,M,27,,,,,,,,,,
,1711,Kottigita ,"Mina La Ojuela, Mapimi, Durango, México ","Agregado radiial de color verde, translucido y brillo graso. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,G,,M,28,,,,,,,,,,
,1712,Rosasita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal anhedral de color azul verdoso, recubierto por capas y cristales de calcita en forma romboedrica, color blanco, translucido y brillo vitreo. ",41-58,,,31/03/2025,G,,C,29,,,,,,,,,,
,1713,Rosasita y hemimorfita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados de color azul verdoso, translucido y brillo sedoso. Con agregado de cristales tabulares de hemimorfita color blanco, translucido y brillo vitreo. ",41-58,,,31/03/2025,H,,C,30,,,,,,,,,,
,1714,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color amarillo, translucido u brillo vitreo. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,G,Verde,C,31,,,,,,,,,,
,1715,Rosasita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales color azul verdoso, translucido y brillo mate. Con agregado de cristal tabular de calcita color blanco, translucido y brillo vitreo. Sobre una matriz de limonitas. En una base de acrilico. ",41-58,,,31/03/2025,H,,B,32,,,,,,,,,,
,1716,Rosasita y hemimorfita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales reniformes de color azul verdoso, translucido y brillo sedoso. Con epitaxis de cristales tabulares y radiados de hemimorfita, color blanco, translucido y brillo vitreo. En una matriz de limonitas. ",41-58,,,31/03/2025,G,,C,33,,,,,,,,,,
,1717,Calcita y conicalcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales globulares de color verde, translucido y brillo vitreo. Recubiertos por cristales tabulares de calcita incolora con tonos rojizos, transparente y brillo vitreo. Sobre una matriz de limonitas. ",41-58,,,31/03/2025,G,Blanca ,C,34,,,,,,,,,,
,1718,Piromorfita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Drusa de cristales de color amarillo anaranjado, translucido y brillo graso con epitaxis de cristales tabulares de calcita color blanco con rojo, translucido y brillo vireo. Sobre una matiz de pirilusita color parda. ",41-58,,,31/03/2025,G,Naranja amarillo y blanco ,C,35,,,,,,,,,,
,1719,Malaquita y azurita ,"Mina La Ojuela, Mapimi, Durango, México ","Drusa de cristales de azurita color azul, translucido y brillo vitreo. Con parches de malaquita color verde claro, opaco y brillo mate. En una matriz de hematitas. ",41-58,,,31/03/2025,G,,C,36,,,,,,,,,,
,1720,Goethita ,"Mina La Ojuela, Mapimi, Durango, México ","Costra  de pseudomorfismo de color pardo, opaco y brillo mate, ",41-58,,,31/03/2025,G,,C,37,,,,,,,,,,
,1721,Wulfenita y mimetita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color amarillo ocre, translucido y brillo graso. Sobre cristales de mimetita color verde pardo, translucido y brillo graso. En una matriz de limonitas. ",41-58,,,31/03/2025,G,,C,38,,,,,,,,,,
,1722,Legandrita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales subeuhedrales de color amarillo, translucido y brillo vitreo. Sobre una matriz de goethitas. ",41-58,,,31/03/2025,T,,C,39,,,,,,,,,,
,1723,Mimetita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales de color pardo amarillento, translucido y brillo graso. Sobre una matriz. ",41-58,,,31/03/2025,T,,C,40,,,,,,,,,,
,1724,Fluorita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal prismatico subeuhedral color morado intenso, transparente y brillo vitreo. Con partes de matriz de hematitas. ",41-58,,,31/03/2025,G,Roja ,C,41,,,,,,,,,,
,1725,Adamita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal reniforme  de color  verde amarillento, translucido y brillo vitreo. Con agregado de calcita color blanca, translucida y brillo vitreo. En una matriz de limonitas. ",41-58,,,31/03/2025,T,Verde y blanco. ,C,42,,,,,,,,,,
,1726,Wulfenita y mottramita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares a prismaticos, de color amarillo ocre palido, translucido y brillo graso. Sobre una capa de mottramita color verde olivo, opaco y brillo mate. ",41-58,,,31/03/2025,T,,C,43,,,,,,,,,,
,1727,Wulfenita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color naranja, translucido y brillo graso. Sobre hematitas en una matriz  de limonitas. ",41-58,,,31/03/2025,T,,C,44,,,,,,,,,,
,1728,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color verde, translucido y brillo vitreo. Sobre una matriz de hematitas terrosas. ",41-58,,,31/03/2025,T,Verde ,C,45,,,,,,,,,,
,1729,Fluorita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal anhedral de color morado intenso, translucido y brillo vitreo. Con incrustaciones de cristales prismaticos de calcita blanca, transparente y brillo vitreo. ",41-58,,,31/03/2025,T,Roja ,C,46,,,,,,,,,,
,1730,Calcita y barita ,"Mina Basus, Durango, México","Drusa de cristales color blanco, translucido y brillo vitreo. Con epitaxis de cristal subeuhedral color blanco, translucido y brillo nacarado. Y a la vez con cristal con maclado de color beige, translucido y brillo vitreo. ",41-58,,,31/03/2025,G,,C,47,,,,,,,,,,
,Elaborado por Ing. Claudia Rosales el 5 de abril del 2025 ,,,,,,,,,,,,,,,,,,,,,
,1731,Hemimorfita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares radiados, de color blanco, translucido y brillo vitreo. Con agregado de cristales color beige, En una matriz de hematitas y limonitas. ",42-59,,,01/04/2025,T,,G,1,,,,,,,,,,
,1732,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color naranja, translucido y brillo graso. Sobre cristales botroidales de mimetita color verde translucido y brillo adamantino. Sobre una matriz de limonitas. ",42-59,,,01/04/2025,T,,G,2,,,,,,,,,,
,1733,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares color amarillo, transparente y brillo adamantino. Con agregado de cristales de mimetita color amarillo, translucido y brillo graso. Ademas de cristales anhedrales y curvados de color amarillo, translucido y brillo graso. ",42-59,,,01/04/2025,H,,G,3,,,,,,,,,,
,1734,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados, color amarillo, translucido y brillo graso. Con agregado de cristales de wulfenita en forma tabular, color amarillo, translucido y brillo adamantino. Sobre una matiz de goethitas y pirolusita, ",42-59,,,01/04/2025,G,,G,4,,,,,,,,,,
,1735,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados color amarillo verdoso, translucido y brillo vitreo. Sobre una matriz de limonitas y hematitas. ",42-59,,,01/04/2025,H,Verde ,G,5,,,,,,,,,,
,1736,Fluorita ,"Mina La Ojuela, Mapimi, Durango, México ","Drusa de cristales prismaticos de color morado, transparente y brillo vitreo. Sobre una matriz de hematitas y arcillas. ",42-59,,,01/04/2025,H,Roja ,G,6,,,,,,,,,,
,1737,Wulfenita y mottramita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares color amarillo, opaco y brillo graso. Sobre una capa de mottramita color verde, opaco y brillo mate. ",42-59,,,01/04/2025,T,,G,7,,,,,,,,,,
,1738,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares color amarillo anaranjado, translucido y brillo graso. Sobre un agregado de crstales botroidales de mimetita verde, translucida y brillo graso. En una matriz de limonitas. ",42-59,,,01/04/2025,G,,G,8,,,,,,,,,,
,1739,Wulfenita sandwich,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares de color amarillo verdoso con cambio a pardo, opaco y brillo graso. Sobre una capa de mottramita color verde olivo, opaco y brillo graso. En una matriz de limonitas con pirolusita. ",42-59,,,01/04/2025,G,,G,9,,,,,,,,,,
,1740,Calcita y hemimorfita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismatics color amarilo, translucido y brillo vitreo. Con agregado de cristales tabulares de hemimorfita color blanco, translucido y brillo vitreo. En una matriz de goethitas color pardo, opaco y brillo mate. ",42-59,,,01/04/2025,T,,G,10,,,,,,,,,,
,1741,Adamita y cuarzo hematizado,"Mina La Ojuela, Mapimi, Durango, México ","Cristales reniformes color verde, translucido y brillo vitreo. Con agregado de cristles prismaticos radiadps de cuarzo hematizado, con patina verde. Sobre una matriz de limonitas y hematitas. ",42-59,,,01/04/2025,T,Verde ,G,11,,,,,,,,,,
,1742,Azufre nativo ,"Mina La Bandera, Bermejillo, Durango, México ","Cristales prismaticos de color amarillo, translucido y brillo vitreo. Sobre un cristal anhedral de calcita rosada, translucida y brillo vitreo. ",42-59,,,01/04/2025,G,Blanca ,G,12,,,,,,,,,,
,1743,Cuproadamita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados color verde azulado, translucido y brillo vitreo. Sobre microcristales de descloizita. En una matriz de limonitas y hematitas. ",42-59,,,01/04/2025,T,,G,13,,,,,,,,,,
,1744,Wulfenita y mottramita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos color amarillo anaranjado, translucido y brillo graso. Sobre una capa de  mottramita color verde olivo, opaco y brillo graso. EN una matriz con vesiculas de pirolusita negra. ",42-59,,,01/04/2025,T,,G,14,,,,,,,,,,
,1745,Mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos subeuhedrales color amarilo anaranjado, translucido y brillo adamantino. Sobre una matriz de limonitas con pirolusita. ",42-59,,,01/04/2025,T,,G,15,,,,,,,,,,
,1746,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos color amarilo, translucido y brillo adamantino.Con agregado de cristales botroidales de color verde, translucido y brillo graso. Sobre una matriz de limonitas con pirolusita. ",42-59,,,01/04/2025,,,B,16,,,,,,,,,,
,1747,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos color amarilo, translucido y brillo adamantino.Con agregado de cristales botroidales de color verde, translucido y brillo graso. Sobre una matriz de limonitas con pirolusita. ",42-59,,,01/04/2025,,,B,17,,,,,,,,,,
,1748,Hemimorfita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales tabulares y radiados, color blanco, translucido y brillo vitreo. Sobre cristales prismaticos de calcita blanca, translucida y brillo vitreo. En una matriz de limonitas. ",42-59,,,01/04/2025,,Blanco ,G,18,,,,,,,,,,
,1749,Kovyashevita pseudo calcita y selenita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales de calcita prismatica remplazada por color verde, opaco y brillo mate. Con incrustaciones de  cristales acirculares de selenita color blanco, transparente  y brillo vitreo. ",42-59,,,01/04/2025,M,,G,19,,,,,,,,,,
,1750,Crisocola y calcitta ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales de color azul verdoso, tranlucido y brillo vitre. Con agregado de cristales prismaticos de calcita blanca, transparente y brillo vitreo. Sobre una matriz de limonitas y hematitas. ",42-59,,,01/04/2025,H,,G,20,,,,,,,,,,
,1751,Rosasita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal en forma de costra color verdoso, opaco y brillo mate. Sobre una matriz de goethitas. ",42-59,,,01/04/2025,G,,M,21,,,,,,,,,,
,1752,Rosasita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales botroidales color azul verdoso, translucido y brillo sedoso. Con agregado de cristales tabulares de calcita incolora, transparente y brillo vitreo. En una matriz de goethitas. ",42-59,,,01/04/2025,H,,B,22,,,,,,,,,,
,1753,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados de color amarillo verdoso, translucido y brillo vitreo. En una matriz de limonitas y hematitas. ",42-59,,,01/04/2025,H,Verde ,B,23,,,,,,,,,,
,1754,Auricalcita y calcita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales feliformes y raadiados, de color azul verdoso, translucido y brillo sedoso. Con recubrimiento de calcita incolor, transparente y brillo vitreo. En una matriz de limonitas. ",42-59,,,01/04/2025,T,,B,24,,,,,,,,,,
,1755,Rosasita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados de color azul verdoso, translucido y brillo sedoso a mate. Sobre un cristal laminar de goethita color pardo, opaco y brillo mate. ",42-59,,,01/04/2025,G,,B,25,,,,,,,,,,
,1756,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismaticos de color amarillo anaranjado, translucido y brillo graso. Con agregado de cristales botroidales de mimetita color verde, translucido y brillo graso. Esta en una base de acrilico. ",42-59,,,01/04/2025,G,,B,26,,,,,,,,,,
,1757,Fluorita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristal prismatico color morado, translucido y brillo vitreo. En una matriz de limonitas. ",42-59,,,01/04/2025,H,Morado,C,27,,,,,,,,,,
,1758,Adamita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales radiados, color amarillo verdoso, translucido y brillo vitreo. Sobre una matriz de limonitas. ",42-59,,,01/04/2025,,Verde,M,28,,,,,,,,,,
,1759,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales redondeados color gris azulado, translucido y brillo vitreo. Con agregado de cristales tabulares color naranja, translucido y brillo nacarado. Sobre una costra de pirolusita y goethita. ",42-59,,,01/04/2025,,,B,29,,,,,,,,,,
,Elaborado por Ing. Claudia Rosales el 7 de abril del 2025,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,1760,Calcita ,"Mina Peregrina, Guanajuato, México ","Cristales tabulares y radiados, de color beige, translucido y brillo nacarado. Con epitaxis de cristales prismaticos de forma de diente de perro, color beige, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Naranja ,XL,1,,,,,,,,,,
,1761,"Cuarzo, amatista, y calcita ","Mina Cata, Guanajuato, México ","Drusa de cristales prismaticos color lila, translucido y brillo vitreo. Con agregado de cristales prismaticos de calcita color blanco, translucido y brillo vitreo. ",43- 34,,,01/04/2025,T,Naranja ,XL,2,,,,,,,,,,
,1762,Amatista y calcita ,"Mina Cata, Guanajuato, México ","Drusa de cristales prismatico en forma de diente de perro, color blanco, translucido y brillo vitreo. Con agregad de  cristales prismaticos de cuarzo variedad amatista, color lila, translucido y brillo vitreo. ",43- 34,,,01/04/2025,H,Naranja ,XL,3,,,,,,,,,,
,1763,Rodocrosura ,Guanajuato ,"Cristales subeuhedrales color rosa, translucido y brillo vitreo. Con agregado de cristales botroidales de color gris, opaco y brillo semimetalico. Ademas de  calcita color blanca, translucida y brillo vitreo. Esto sobre una matriz. ",43- 34,,,01/04/2025,G,Rosa,XL,4,,,,,,,,,,
,1764,Calcita y amatista ,"Mina Cata, Guanajuato, México ","Drusa de cristales prismaticos color lila, translucido y brillo vitreo.Con agregado de cristales prismaticos de calcita color crema, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Blanco y naranja ,XL,5,,,,,,,,,,
,1765,Calcita,"Mina Peregrina, Guanajuato, México ","Drusa de cristales prismaticos en forma de diente de perro, color blaco, translucido y brillo nacarado, con epitaxis de un cristal de mayor tamaño. Ademas de un cristal subeuhedral de color pardo, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Naranja y crema ,G,6,,,,,,,,,,
,1766,Cuarzo y calcita ,"Mina Cata, Guanajuato, México ","Drusa de cristales prismaticos color blanco, translucido y brillo vitreo. Con epitaxis de cristales de calcita color blanca, translucida y brillo vitreo. Ademas presenta parches de carbonatos color crema. ",43- 34,,,01/04/2025,T,,M,7,,,,,,,,,,
,1767,Amatista,"Mina Cata, Guanajuato, México ","Drusa de cristales prismaticos color lila, translucido y brillo vitreo. ",43- 34,,,01/04/2025,T,,M,8,,,,,,,,,,
,1768,"Cuarzo, calcita y pirita ",,"Cristal anhedral de cuarzo blanco, translucido y brillo vitreo. Con agregado de cristales de calcita blanca, translucida y brilo vitreo. Con incrustaciones de cristales prismaticos de pirita color amarillo laton, opaco y brillo metalico. ",43- 34,,,01/04/2025,G,,M,9,,,,,,,,,,
,1769,Cuarzo y pirita ,,"Drusa de cristales prismaticos de color blanco, translucido y brillo vitreo. Con recubrimiento de pirita diseminada. ",43- 34,,,01/04/2025,T,,M,10,,,,,,,,,,
,1770,Cuarzo y fluorita ,,"Cristales prismaticos de forma cubica, bicolor desde morado y verde; translucido y brillo vitreo. Estos estan incrustados en una drusa de cristales prismaticos de cuarzo blanco, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Azul ,M,11,,,,,,,,,,
,1771,"Fluorita, calcita y cuarzo ",,"Cristales prismaticos de forma cubica, color azul, translucido y brillo vitreo. Incrustados en cristales subeuhedrales de calcita blanca, translucida y brillo vitreo. Ademas, con agregado de una drusa  de cristales de cuarzo blanco, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Azul y naranja ,M,12,,,,,,,,,,
,1772,Amatista,,"Drusa de cristales prismaticos de color morado, translucido y brillo vitreo. Sobre una matriz. ",43- 34,,,01/04/2025,G,,M,13,,,,,,,,,,
,1773,Amatista y calcita ,,"Drusa de cristales prismaticos azucarados, color morado, translucido y brillo vitreo. Con agregado de cristales prismaticos de calcita color blanco, translucido y brillo vitreo. ",43- 34,,,01/04/2025,H,Naranja ,M,14,,,,,,,,,,
,1774,Cuarzo y barita ,,"Drusa de cristales prismaticos, color blanco, translucido y brillo vitreo. Con epitaxis de  cristales anhedrales de barita , color rosa salmon, translucido y brillo nacarado. ",43- 34,,,01/04/2025,H,,M,15,,,,,,,,,,
,1775,"Amatista, calcita y barita ",,"Cristales tabulares y anhedrales color incoloro, transparente y brillo vitreo. Sobre cristales radiados de calcita, color blanco, translucida y brillo vitreo. Ademas de cristales de barita color crema, translucido y brillo nacarado. Estos estan sobre una druusa de cristales prismaticos de amatista, color lila, translucido y brillo vitreo. ",43- 34,,,01/04/2025,H,Naranja ,M,16,,,,,,,,,,
,1776,Amatista y calcita ,,"Drusa de cristales color lila a blanco, translucido y brillo vitreo. Con agregado de cristales subeuhedrales de calcita color crema, translucida y brillo nacarado. ",43- 34,,,01/04/2025,G,Naranja ,M,17,,,,,,,,,,
,1777,Cuarzo y calcita ,,"Drusa de cristales color blanco, translucido y brillo vitreo. Con epitaxis de un cristal tabular subeuhedral, color crema, translucido y brillo vitreo. ",43- 34,,,01/04/2025,G,Naranja ,M,18,,,,,,,,,,
,1778,Cuarzo ,,"Drusa de cristales radiados color blanco grisaceo, translucido y brillo viytreo. Con incrustaciones de oxidos de hierro. ",43- 34,,,01/04/2025,G,,M,19,,,,,,,,,,
,Elaborado por Ing. Claudia  Rosales el 7 de abril del 2025,,,,,,,,,,,,,,,,,,,,,
,1779,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos maclados color lila, transparente y brillo vítreo.",44-48,,,04/04/2025,G,,M,1,,,,,,,,,,
,1780,Calcita chocolate y amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos subhedrales color pardo, opaco y brillo nacarado. Con agregado de cristales prismáticos euhedrales de amatista color lila, transparente y brillo vítreo.",44-48,,,04/04/2025,G,,M,2,,,,,,,,,,
,1781,Cuarzo ahumado,"La Mancuerna, Tatati, Veracruz, México ","Cristales prismáticos subhedrales maclados color gris negruzco, translúcido y brillo vítreo.",44-48,,,04/04/2025,G,,M,3,,,,,,,,,,
,1782,Ortoclasa y cuarzo,"La Mancuerna, Tatati, Veracruz, México ","Drusa de cristales prismáticos subhedrales de ortoclasa meclados de color blanco, translúcido y brillo nacardao. Con epitaxis de cristales subhedrales de cuarzo color gris ahumado, translúcido y brillo vítreo. Con patina de óxidos. ",44-48,,,04/04/2025,G,,M,4,,,,,,,,,,
,1783,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos subhedrales, biterminados y maclados de color lila, translúcido y brillo vítreo. Sobre una matriz alterada de limonita. Presenta recubrimiento de hematita y pirolusita.",44-48,,,04/04/2025,G,,M,5,,,,,,,,,,
,1784,Amatista y epidota,"Piedra Parda, Tatati, Veracruz. México ","Drusa de cristales euhedrales radiados color morado e incoloro, transparente y brillo vítreo. Sobre una matriz alterada. Con recubrimiento de microcristales de epidota color verde, translúcido y brillo vítreo. Presenta pirolusita.",44-48,,,04/04/2025,G,,M,6,,,,,,,,,,
,1785,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos subhedrales maclados por ley Japón, color lila, transparente y brillo vítreo. En matriz microcristalina. Con pirolusita.",44-48,,,04/04/2025,G,,B,7,,,,,,,,,,
,1786,Amatista y calcita ,"Piedra Parda, Tatati, Veracruz. México "," Cristal prismático subhedral biterminado y maclas de cristales de cuarzo color blanco, translúcido y brillo vítreo. Sobre cristal anhedral de calcita color crema, opaco y brillo nacarado.",44-48,,,04/04/2025,,Blanca,B,8,,,,,,,,,,
,1787,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales maclados por ley Japón de color lila, transparente y brillo vítreo. ",44-48,,,04/04/2025,T,,M,9,,,,,,,,,,
,1788,Ortoclasa y cuarzo ahumado,"La Mancuerna, Tatati, Veracruz, México ","Drusa de cristales prismáticos subhedrales de ortoclasa maclados color crema, translúcido y brillo nacardao. Con patina de óxidos. Con cristales prismáticos subhedrales de cuarzo color gris ahumado, translúcido y brillo vítreo.",44-48,,,04/04/2025,H,,G,10,,,,,,,,,,
,1789,Cuarzo ahumado,"La Mancuerna, Tatati, Veracruz, México ","Cristral prismático subhedral color gris negruzco, translúcido y brillo vítreo.",44-48,,,04/04/2025,T,,M,11,,,,,,,,,,
,1790,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos subhedrales maclados, color lila, translúcido y brillo vítreo. Sobre base de acrílico.",44-48,,,04/04/2025,H,,B,12,,,,,,,,,,
,1791,Cuarzo var. Herkimer,,"Cristal prismático subhedral incoloro, transparente y brillo vítreo. Con inclusiones de arcillas e hidrocarburos.",44-48,,,04/04/2025,G,,M,13,,,,,,,,,,
,1792,Cuarzo var. Herkimer,,"Cristal prismático subhedral incoloro, transparente y brillo vítreo. Con inclusiones de arcillas pardas.",44-48,,,04/04/2025,H,,M,14,,,,,,,,,,
,1793,Ortoclasa,"La Mancuerna, Tatati, Veracruz, México ","Drusa de cristales subhedrales de color crema, translúcido y brillo nacarado. Con patina de óxidos.",44-48,,,04/04/2025,T,,G,15,,,,,,,,,,
,1794,Amatista,"Piedra Parda, Tatati, Veracruz. México ","Cristales prismáticos subhedrales maclados por ley de Japón. De color lila, translúcido y brillo vítreo. Sobre matriz de óxidos. Sobre base de acrílico.",44-48,,,04/04/2025,T,,B,16,,,,,,,,,,
,1795,Andradita y cuarzo,"La Mancuerna, Tatati, Veracruz, México ","Agregado de cristales de cuarzo azucarado color crema, translúcido y brillo vítreo. Con costra de cristales anhedrales de granate de color verde amarillento, translúcido y brillo vítreo. Presenta oxidación.",44-48,,,04/04/2025,T,,G,17,,,,,,,,,,
,1796,Andradita y epidota,"La Mancuerna, Tatati, Veracruz, México ","Cristales subhedrales maclados de color café oscuro, translúcido y brillo vítreo. Con agregado de cristales anhedrales de epidota maclados de color verde. Sobre matriz alterada.",44-48,,,04/04/2025,T,,G,18,,,,,,,,,,
